20042005B02 B        51                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0
2004200504/20/05 11:04:22AM     15677SB02 B0000000011622LI 0EREA   REAVIP                        O0000               7705     10.80                                               1B01 BN                        83214.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:34PM     15938BBBKCC0000000002291LC 0ESCBK  SCBK                          O0000               7000    123.00                                               1B02 BY                       861000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:34PM     15938SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000               7000    123.00                                               1B02 BY                       861000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:49PM     15939BBBKCC0000000001406LC 0ESCBK  SCBK                          O0000              22000    123.00                                               1B02 BY                      2706000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:49PM     15939SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000              22000    123.00                                               1B02 BY                      2706000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:04PM     15941BBBKCC0000000002275LC 0ESCBK  SCBK                          O0000              22000    123.00                                               1B02 BY                      2706000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:04PM     15941SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000              22000    123.00                                               1B02 BY                      2706000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:19PM     15942BBBKCC0000000002372LC 0ESCBK  SCBK                          O0000              11000    123.00                                               1B02 BY                      1353000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:19PM     15942SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000              11000    123.00                                               1B02 BY                      1353000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:24PM     15943BBBKCC0000000001406LC 0ESCBK  SCBK                          O0000               5000    121.00                                               1B21 BN                       605000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:33PM     15944BBBKCC0000000002496LC 0ESCBK  SCBK                          O0000               2500    123.00                                               1B02 BY                       307500.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:33PM     15944SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000               2500    123.00                                               1B02 BY                       307500.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:45PM     15945BBBKCC0000000002275LC 0ESCBK  SCBK                          O0000               5000    121.00                                               1B21 BN                       605000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:49PM     15946BBBKCC0000000002356LC 0ESCBK  SCBK                          O0000               7800    123.00                                               1B02 BY                       959400.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:49PM     15946SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000               7800    123.00                                               1B02 BY                       959400.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:04PM     15947SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000               6600    123.00                                               1B02 BY                       811800.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:07PM     15948SBBKCC0000000217492FC 0ESCBK  SCBK                          O0000               5000    121.00                                               1B02 BN                       605000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:28PM     15949BBBKCC0000000002372LC 0ESCBK  SCBK                          O0000               5000    121.00                                               1B21 BN                       605000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:37PM     15950SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000               3300    123.00                                               1B02 BY                       405900.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:53PM     15951SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000               5500    123.00                                               1B02 BY                       676500.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:54PM     15952BBBKCC0000000002364LC 0ESCBK  SCBK                          O0000               5000    121.00                                               1B21 BN                       605000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:09PM     15953BBBKCC0000000002879LC 0ESCBK  SCBK                          O0000               2800    123.00                                               1B02 BY                       344400.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:09PM     15953SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000               2800    123.00                                               1B02 BY                       344400.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:24PM     15955BBBKCC0000000001430LC 0ESCBK  SCBK                          O0000               5000    123.00                                               1B02 BY                       615000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:24PM     15955SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000               5000    123.00                                               1B02 BY                       615000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:42PM     15956SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000               5500    123.00                                               1B02 BY                       676500.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:57PM     15957BBBKCC0000000002364LC 0ESCBK  SCBK                          O0000             109000    123.00                                               1B02 BY                     13407000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:57PM     15957SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000             109000    123.00                                               1B02 BY                     13407000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:31PM     15958SBBKCC0000000000701LC 0ESCBK  SCBK                          O0000              27000    123.00                                               1B02 BY                      3321000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:48PM     15959SBBKCC0000000002380LC 0ESCBK  SCBK                          O0000               4654    123.00                                               1B02 BY                       572442.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:04PM     15960SBBKCC0000000001945LC 0ESCBK  SCBK                          O0000              11400    123.00                                               1B02 BY                      1402200.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:22PM     15961SBBKCC0000000001643LC 0ESCBK  SCBK                          O0000               4000    123.00                                               1B02 BY                       492000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:37PM     15962SBBKCC0000000001473LC 0ESCBK  SCBK                          O0000               5000    123.00                                               1B02 BY                       615000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:51PM     15963SBBKCC0000000001902LC 0ESCBK  SCBK                          O0000               5000    123.00                                               1B02 BY                       615000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:04PM     15964SBBKCC0000000041890LC 0ESCBK  SCBK                          O0000               3000    123.00                                               1B02 BY                       369000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:22PM     15965SBBKCC0000000002780LC 0ESCBK  SCBK                          O0000              40000    123.00                                               1B02 BY                      4920000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:44PM     15966SBBKCC0000000000728LC 0ESCBK  SCBK                          O0000               4000    123.00                                               1B02 BY                       492000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:32PM     15881SKCBCC0000000212792LC 0EEABL  EABL                          O0000                435    113.00                                               1B09 BN                        49155.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:57PM     15884SKCBCC0000000212792LC 0EEABL  EABL                          O0000                300    113.00                                               1B09 BN                        33900.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:28PM     15888SKCBCC0000000212792LC 0EEABL  EABL                          O0000               1100    113.00                                               1B05 BN                       124300.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:52PM     15890SKCBCC0000000212792LC 0EEABL  EABL                          O0000             300000    112.00                                               1B02 BY                     33600000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:27PM     15903SKCBCC0000000212792LC 0EEABL  EABL                          O0000               5000    113.00                                               1B16 BN                       565000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:36PM     15909SKCBCC0000000212792LC 0EEABL  EABL                          O0000               1000    113.00                                               1B16 BN                       113000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:24PM     15912SKCBCC0000000212792LC 0EEABL  EABL                          O0000               6350    113.00                                               1B16 BN                       717550.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:05PM     15936BSTBCC0000000053805LC 0ESCBK  SCBK                          O0000              55000    123.00                                               1B02 BY                      6765000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:19PM     15937BSTBCC0000000053848LC 0ESCBK  SCBK                          O0000               8000    123.00                                               1B02 BY                       984000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:01PM     15940BSTBCC0000000053805LC 0ESCBK  SCBK                          O0000               5000    121.00                                               1B21 BN                       605000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:04PM     15947BSTBCC0000000053856LC 0ESCBK  SCBK                          O0000               6600    123.00                                               1B02 BY                       811800.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:07PM     15948BSTBCC0000000053848LC 0ESCBK  SCBK                          O0000               5000    121.00                                               1B21 BN                       605000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:37PM     15950BSTBCC0000000053783LC 0ESCBK  SCBK                          O0000               3300    123.00                                               1B02 BY                       405900.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:14PM     15954BSTBCC0000000148962LC 0ESCBK  SCBK                          O0000               5000    121.00                                               1B21 BN                       605000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:42PM     15956BSTBCC0000000053864LC 0ESCBK  SCBK                          O0000               5500    123.00                                               1B02 BY                       676500.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
2004200504/20/05 12:04:31PM     15958BSTBCC0000000148962LC 0ESCBK  SCBK                          O0000              27000    123.00                                               1B02 BY                      3321000.00270420051                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             1
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               2
